league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
GER-Bundesliga,2023-24,Heidenheim,Adrian Beck,GER,"MF,FW",26.0,1997.0,23,11,974,10.8,1,1,2,1,0,0,1,0,1.7,1.7,0.8,2.5,17,29,43,0.09,0.09,0.18,0.09,0.18,0.16,0.07,0.23,0.16,0.23,standard,GER,"MF,FW",26.0,1997.0,10.8,1,12,3,25.0,1.11,0.28,0.08,0.33,13.5,0,0,0,1.7,1.7,0.15,-0.7,-0.7,shooting,GER,"MF,FW",26.0,1997.0,10.8,311,431,72.2,5102,1027,157,203,77.3,122,149,81.9,23,36,63.9,1.0,0.8,0.6,0.2,11.0,25.0,5.0,0.0,29.0,passing,GER,"MF,FW",26.0,1997.0,10.8,431.0,411,18,3,2,5,6,1,0,0,0,0,311,2,17,passing_types,GER,"MF,FW",26.0,1997.0,10.8,29,2.68,22,0,3,3,0,1,4,0.37,3,0,0,1,0,0,goal_shot_creation,GER,"MF,FW",26.0,1997.0,10.8,22,13,8,12,2,9,24,37.5,15,17,0,17,4.0,26.0,15.0,0.0,defense,GER,"MF,FW",26.0,1997.0,10.8,560,12,96,304,169,31,560,34,21,61.8,13,38.2,314,1759,702,17,12,0,25,18,341,43,possession,GER,"MF,FW",26.0,1997.0,23,974,42,31.8,10.8,11,61,1,12,26,5,1.13,16,20,-4,-0.37,-0.33,11.4,20.3,-9.0,-0.83,-0.24,playing_time,GER,"MF,FW",26.0,1997.0,10.8,1,0,0,14,10,2,6,4,13,0,0,0,76,18,26,40.9,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2024-25,Heidenheim,Adrian Beck,GER,"MF,FW",27.0,1997.0,32,18,1598,17.8,4,1,5,4,0,0,1,0,3.3,3.3,1.2,4.5,37,69,83,0.23,0.06,0.28,0.23,0.28,0.18,0.07,0.25,0.18,0.25,standard,GER,"MF,FW",27.0,1997.0,17.8,4,39,13,33.3,2.2,0.73,0.1,0.31,17.8,0,0,0,3.3,3.3,0.08,0.7,0.7,shooting,GER,"MF,FW",27.0,1997.0,17.8,581,725,80.1,9901,2258,274,329,83.3,233,267,87.3,55,76,72.4,1.0,1.2,1.9,-0.2,21.0,53.0,18.0,4.0,69.0,passing,GER,"MF,FW",27.0,1997.0,17.8,725.0,671,53,3,0,4,32,14,17,10,6,0,581,1,19,passing_types,GER,"MF,FW",27.0,1997.0,17.8,56,3.16,37,4,10,4,1,0,4,0.23,2,1,1,0,0,0,goal_shot_creation,GER,"MF,FW",27.0,1997.0,17.8,36,17,18,12,6,12,35,34.3,23,31,2,29,9.0,45.0,17.0,0.0,defense,GER,"MF,FW",27.0,1997.0,17.8,962,23,184,502,296,53,962,75,40,53.3,30,40.0,553,3077,1192,37,17,11,42,26,584,83,possession,GER,"MF,FW",27.0,1997.0,32,1598,50,52.2,17.8,18,73,4,14,20,1,0.91,22,30,-8,-0.45,0.72,22.3,29.2,-6.9,-0.39,0.25,playing_time,GER,"MF,FW",27.0,1997.0,17.8,1,0,0,16,14,2,32,9,17,0,0,0,131,29,20,59.2,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Heidenheim,Denis Thomalla,GER,"MF,FW",30.0,1992.0,21,3,446,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,3,22,19,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.13,0.06,0.13,standard,GER,"MF,FW",30.0,1992.0,5.0,0,3,0,0.0,0.61,0.0,0.0,Unknown,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,shooting,GER,"MF,FW",30.0,1992.0,5.0,143,191,74.9,2466,675,66,88,75.0,54,71,76.1,17,20,85.0,0.0,0.4,0.8,-0.4,4.0,9.0,4.0,1.0,22.0,passing,GER,"MF,FW",30.0,1992.0,5.0,191.0,186,3,2,0,1,2,0,0,0,0,0,143,2,5,passing_types,GER,"MF,FW",30.0,1992.0,5.0,9,1.82,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,"MF,FW",30.0,1992.0,5.0,9,6,4,4,1,5,11,45.5,6,3,2,1,4.0,13.0,13.0,0.0,defense,GER,"MF,FW",30.0,1992.0,5.0,237,15,55,132,52,9,237,2,2,100.0,0,0.0,129,466,177,3,2,0,1,4,149,19,possession,GER,"MF,FW",30.0,1992.0,21,446,21,14.6,5.0,3,68,0,18,13,5,1.24,9,11,-2,-0.4,-0.3,7.8,11.8,-4.0,-0.81,-0.17,playing_time,GER,"MF,FW",30.0,1992.0,5.0,0,0,0,6,2,0,2,4,6,0,0,0,29,18,16,52.9,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Heidenheim,Florian Pick,GER,"MF,FW",27.0,1995.0,22,1,327,3.6,0,1,1,0,0,0,2,0,0.3,0.3,0.8,1.1,12,12,34,0.0,0.28,0.28,0.0,0.28,0.08,0.21,0.29,0.08,0.29,standard,GER,"MF,FW",27.0,1995.0,3.6,0,8,1,12.5,2.2,0.28,0.0,0.0,25.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting,GER,"MF,FW",27.0,1995.0,3.6,118,183,64.5,2066,705,47,65,72.3,50,64,78.1,15,35,42.9,1.0,0.8,1.1,0.2,9.0,4.0,5.0,3.0,12.0,passing,GER,"MF,FW",27.0,1995.0,3.6,183.0,146,35,13,0,1,32,4,18,9,8,0,118,2,10,passing_types,GER,"MF,FW",27.0,1995.0,3.6,17,4.65,9,4,4,0,0,0,1,0.27,1,0,0,0,0,0,goal_shot_creation,GER,"MF,FW",27.0,1995.0,3.6,4,4,3,0,1,2,3,66.7,1,2,0,2,2.0,6.0,2.0,0.0,defense,GER,"MF,FW",27.0,1995.0,3.6,237,5,32,80,131,13,237,26,11,42.3,13,50.0,139,929,421,12,6,4,8,7,143,34,possession,GER,"MF,FW",27.0,1995.0,22,327,15,10.7,3.6,1,90,1,21,11,12,1.14,2,8,-6,-1.65,-1.68,3.7,7.8,-4.1,-1.12,-0.52,playing_time,GER,"MF,FW",27.0,1995.0,3.6,2,0,0,6,7,1,32,2,4,0,0,0,29,5,5,50.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Heidenheim,Kevin Sessa,GER,"MF,FW",23.0,2000.0,30,7,1011,11.2,3,0,3,3,0,0,1,0,2.9,2.9,1.3,4.2,29,51,48,0.27,0.0,0.27,0.27,0.27,0.25,0.12,0.37,0.25,0.37,standard,GER,"MF,FW",23.0,2000.0,11.2,3,29,7,24.1,2.58,0.62,0.1,0.43,19.9,1,0,0,2.9,2.9,0.1,0.1,0.1,shooting,GER,"MF,FW",23.0,2000.0,11.2,331,450,73.6,5953,1904,133,163,81.6,138,176,78.4,42,66,63.6,0.0,1.3,1.7,-1.3,17.0,40.0,13.0,2.0,51.0,passing,GER,"MF,FW",23.0,2000.0,11.2,450.0,409,40,14,2,5,20,9,7,2,1,0,331,1,19,passing_types,GER,"MF,FW",23.0,2000.0,11.2,41,3.64,20,8,3,3,7,0,1,0.09,1,0,0,0,0,0,goal_shot_creation,GER,"MF,FW",23.0,2000.0,11.2,17,10,9,6,2,7,16,43.8,9,12,1,11,4.0,21.0,17.0,0.0,defense,GER,"MF,FW",23.0,2000.0,11.2,600,23,124,288,197,29,600,26,12,46.2,12,46.2,307,1981,1048,29,21,6,24,6,360,48,possession,GER,"MF,FW",23.0,2000.0,30,1011,34,33.0,11.2,7,70,0,23,23,2,1.27,21,15,6,0.53,1.02,15.6,17.9,-2.3,-0.21,0.68,playing_time,GER,"MF,FW",23.0,2000.0,11.2,1,0,0,16,20,1,20,4,10,0,0,0,75,14,16,46.7,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2025-26,Heidenheim,Léo Scienza,BRA,"MF,FW",26-352,1998.0,2,2,180,2.0,1,0,1,1,0,0,0,0,0.1,0.1,1.0,1.1,11,3,10,0.5,0.0,0.5,0.5,0.5,0.07,0.48,0.55,0.07,0.55,standard,BRA,"MF,FW",26-352,1998.0,2.0,1,4,1,25.0,2.0,0.5,0.25,1.0,23.9,1,0,0,0.1,0.1,0.04,0.9,0.9,shooting,BRA,"MF,FW",26-352,1998.0,2.0,33,52,63.5,619,167,10,14,71.4,18,22,81.8,3,12,25.0,0.0,1.0,0.4,-1.0,3.0,1.0,4.0,1.0,3.0,passing,BRA,"MF,FW",26-352,1998.0,2.0,52.0,37,15,6,1,0,13,2,5,0,4,0,33,0,2,passing_types,BRA,"MF,FW",26-352,1998.0,2.0,5,2.5,3,1,0,0,1,0,1,0.5,0,0,0,0,1,0,goal_shot_creation,BRA,"MF,FW",26-352,1998.0,2.0,2,2,1,1,0,0,2,0.0,2,2,0,2,0.0,2.0,0.0,0.0,defense,BRA,"MF,FW",26-352,1998.0,2.0,73,0,8,30,35,4,73,9,4,44.4,5,55.6,53,446,241,11,4,2,5,3,53,10,possession,BRA,"MF,FW",26-352,1998.0,2,180,90,100.0,2.0,2,90,2,0,Unknown,0,0.0,1,5,-4,-2.0,Unknown,1.4,4.6,-3.2,-1.59,Unknown,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Heidenheim,Marvin Pieringer,GER,"MF,FW",23.0,1999.0,31,18,1513,16.8,3,3,6,3,0,0,5,0,2.3,2.3,2.1,4.4,28,41,72,0.18,0.18,0.36,0.18,0.36,0.14,0.13,0.26,0.14,0.26,standard,GER,"MF,FW",23.0,1999.0,16.8,3,27,8,29.6,1.61,0.48,0.11,0.38,14.4,0,0,0,2.3,2.3,0.09,0.7,0.7,shooting,GER,"MF,FW",23.0,1999.0,16.8,298,431,69.1,4439,992,166,227,73.1,93,132,70.5,22,33,66.7,3.0,2.1,1.5,0.9,14.0,30.0,10.0,0.0,41.0,passing,GER,"MF,FW",23.0,1999.0,16.8,431.0,415,15,0,3,2,7,2,0,0,0,0,298,1,11,passing_types,GER,"MF,FW",23.0,1999.0,16.8,29,1.72,23,0,1,3,2,0,4,0.24,3,0,0,1,0,0,goal_shot_creation,GER,"MF,FW",23.0,1999.0,16.8,19,12,5,11,3,8,20,40.0,12,28,4,24,12.0,31.0,21.0,0.0,defense,GER,"MF,FW",23.0,1999.0,16.8,644,28,99,325,231,64,644,28,10,35.7,13,46.4,309,1734,759,28,24,12,40,21,407,72,possession,GER,"MF,FW",23.0,1999.0,31,1513,49,49.4,16.8,18,67,1,13,24,0,1.23,27,23,4,0.24,0.76,21.0,29.4,-8.3,-0.5,0.33,playing_time,GER,"MF,FW",23.0,1999.0,16.8,5,0,0,38,30,6,7,12,12,0,0,0,80,60,56,51.7,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Heidenheim,Nikola Dovedan,AUT,"MF,FW",29.0,1994.0,21,5,656,7.3,3,1,4,3,0,0,0,1,1.9,1.9,0.6,2.6,12,22,25,0.41,0.14,0.55,0.41,0.55,0.26,0.09,0.35,0.26,0.35,standard,AUT,"MF,FW",29.0,1994.0,7.3,3,14,5,35.7,1.92,0.69,0.21,0.6,16.1,0,0,0,1.9,1.9,0.14,1.1,1.1,shooting,AUT,"MF,FW",29.0,1994.0,7.3,125,204,61.3,2162,589,60,84,71.4,50,69,72.5,10,27,37.0,1.0,0.6,0.8,0.4,8.0,12.0,3.0,0.0,22.0,passing,AUT,"MF,FW",29.0,1994.0,7.3,204.0,187,16,2,4,1,8,3,3,0,0,0,125,1,15,passing_types,AUT,"MF,FW",29.0,1994.0,7.3,23,3.17,16,0,1,3,3,0,3,0.41,2,0,0,0,1,0,goal_shot_creation,AUT,"MF,FW",29.0,1994.0,7.3,14,9,2,10,2,5,25,20.0,20,9,0,9,1.0,15.0,3.0,0.0,defense,AUT,"MF,FW",29.0,1994.0,7.3,311,3,46,163,109,24,311,23,8,34.8,13,56.5,185,997,453,12,11,4,25,15,198,25,possession,AUT,"MF,FW",29.0,1994.0,21,656,31,21.4,7.3,5,62,0,16,22,9,0.86,12,11,1,0.14,0.36,10.8,13.5,-2.7,-0.37,0.37,playing_time,AUT,"MF,FW",29.0,1994.0,7.3,0,1,0,10,24,0,8,1,9,0,0,0,43,6,25,19.4,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2024-25,Heidenheim,Paul Wanner,GER,"MF,FW",18.0,2005.0,29,20,1771,19.7,3,2,5,2,1,1,2,0,3.7,2.9,1.3,4.1,28,64,65,0.15,0.1,0.25,0.1,0.2,0.19,0.06,0.25,0.15,0.21,standard,GER,"MF,FW",18.0,2005.0,19.7,3,24,5,20.8,1.22,0.25,0.08,0.4,18.2,3,1,1,3.7,2.9,0.12,-0.7,-0.9,shooting,GER,"MF,FW",18.0,2005.0,19.7,518,709,73.1,7975,2039,265,317,83.6,185,234,79.1,40,92,43.5,2.0,1.3,1.8,0.7,20.0,43.0,13.0,3.0,64.0,passing,GER,"MF,FW",18.0,2005.0,19.7,709.0,600,105,34,4,2,52,15,25,17,5,0,518,4,19,passing_types,GER,"MF,FW",18.0,2005.0,19.7,51,2.59,30,9,1,6,5,0,7,0.36,5,0,0,2,0,0,goal_shot_creation,GER,"MF,FW",18.0,2005.0,19.7,40,27,16,21,3,15,32,46.9,17,15,0,15,4.0,44.0,20.0,0.0,defense,GER,"MF,FW",18.0,2005.0,19.7,935,19,138,480,338,41,934,59,25,42.4,29,49.2,496,2613,1109,28,29,6,45,37,575,65,possession,GER,"MF,FW",18.0,2005.0,29,1771,61,57.9,19.7,20,74,3,9,33,4,0.72,18,38,-20,-1.02,-0.53,22.4,30.8,-8.3,-0.42,0.21,playing_time,GER,"MF,FW",18.0,2005.0,19.7,2,0,0,23,18,1,52,4,27,0,0,0,90,12,18,40.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Heidenheim,Stefan Schimmer,GER,"MF,FW",29.0,1994.0,16,0,153,1.7,0,1,1,0,0,0,0,0,0.6,0.6,0.9,1.5,1,2,12,0.0,0.59,0.59,0.0,0.59,0.34,0.51,0.85,0.34,0.85,standard,GER,"MF,FW",29.0,1994.0,1.7,0,5,0,0.0,2.94,0.0,0.0,Unknown,9.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6,shooting,GER,"MF,FW",29.0,1994.0,1.7,22,45,48.9,290,93,11,22,50.0,7,13,53.8,1,1,100.0,1.0,0.9,0.8,0.1,1.0,1.0,1.0,1.0,2.0,passing,GER,"MF,FW",29.0,1994.0,1.7,45.0,44,1,0,0,0,2,0,0,0,0,0,22,0,3,passing_types,GER,"MF,FW",29.0,1994.0,1.7,4,2.32,2,0,0,1,0,1,1,0.58,1,0,0,0,0,0,goal_shot_creation,GER,"MF,FW",29.0,1994.0,1.7,1,1,0,1,0,0,3,0.0,3,2,0,2,1.0,2.0,6.0,0.0,defense,GER,"MF,FW",29.0,1994.0,1.7,79,3,11,27,41,9,79,1,0,0.0,1,100.0,35,96,32,1,0,0,6,4,49,12,possession,GER,"MF,FW",29.0,1994.0,16,153,10,5.0,1.7,0,Unknown,0,16,10,18,0.81,2,3,-1,-0.59,-0.46,3.5,4.3,-0.8,-0.45,0.23,playing_time,GER,"MF,FW",29.0,1994.0,1.7,0,0,0,1,1,0,2,1,1,0,0,0,4,9,14,39.1,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Heidenheim,Thomas Keller,GER,"MF,FW",23.0,1999.0,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,"MF,FW",23.0,1999.0,0.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,GER,"MF,FW",23.0,1999.0,0.0,5,7,71.4,73,37,3,3,100.0,0,0,Unknown,1,3,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,passing,GER,"MF,FW",23.0,1999.0,0.0,7.0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,passing_types,GER,"MF,FW",23.0,1999.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,"MF,FW",23.0,1999.0,0.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,0.0,0.0,defense,GER,"MF,FW",23.0,1999.0,0.0,8,0,2,7,0,0,8,0,0,Unknown,0,Unknown,3,10,3,0,0,0,1,0,3,0,possession,GER,"MF,FW",23.0,1999.0,2,2,1,0.1,0.0,0,Unknown,0,2,1,4,3.0,0,0,0,0.0,0.15,0.0,0.0,0.0,2.24,2.91,playing_time,GER,"MF,FW",23.0,1999.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Unknown,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
